#Parameters = {s=10000; gmesh=10; pathy=0; pathx=-1; bmesh=10; beamy=0; beamx=1; sigma=3; flangez2=45.2; flangez1=42.8; endz=10; sloty=3; Slotx=23; tapz1=147.1; tapz2=171.1}
#"Frequency / GHz"	"X (2) [Real/Imaginary Part] - Z [Re]"	"X (2) [Real/Imaginary Part] - Z [Im]"
#-----------------------------------------------------------------------------------------------
0.0000000000000	-2.1091004652090e-11	-117.08307322805
0.034130480899649	17.053463730445	-22.971145886531
0.068260961799298	-3.9423560366819	-14.629998062031
0.10239144269895	-9.5827394424663	-4.6356923029943
0.13652192359860	-7.5411985007034	3.0829353771183
0.17065240449825	-2.1429663963446	6.1157369070945
0.20478288539790	2.6883951842285	4.5930304246204
0.23891336629754	4.4953357830690	0.71948425654186
0.27304384719719	3.0493329715531	-2.6641123652925
0.30717432809684	-0.012746402361039	-3.6665427893660
0.34130480899649	-2.4717505802480	-2.1888022415718
0.37543528989614	-2.9038546980846	0.36393072724661
0.40956577079579	-1.3897334687444	2.1831727025532
0.44369625169544	0.78988311169295	2.2130639353660
0.47782673259509	2.1254408906918	0.69834342222293
0.51195721349474	1.8628741925039	-1.1616310238295
0.54608769439439	0.38183174349470	-2.1028898578285
0.58021817529404	-1.1904390618339	-1.6162871025930
0.61434865619369	-1.7986138680297	-0.18933261562899
0.64847913709333	-1.1409383524808	1.1230045261916
0.68260961799298	0.21315928977669	1.4523687667999
0.71674009889263	1.2861561247094	0.67286338621620
0.75087057979228	1.3813545030477	-0.58776649041959
0.78500106069193	0.52195058010609	-1.4354389581227
0.81913154159158	-0.62836793220452	-1.3318776473251
0.85326202249123	-1.2646324453492	-0.42515797346111
0.88739250339088	-0.99357957577311	0.60406602496484
0.92152298429053	-0.068475591367931	1.0444908452474
0.95565346519018	0.83165052094417	0.63805801993114
0.98978394608983	1.0930393441713	-0.27848933695540
1.0239144269895	0.58032344617723	-1.0427046485097
1.0580449078891	-0.30405437469801	-1.1409438714186
1.0921753887888	-0.92899507881751	-0.54794336798246
1.1263058696884	-0.88032734014416	0.28575332931354
1.1604363505881	-0.23167583264499	0.77159112854595
1.1945668314877	0.53533693588195	0.59475077705682
1.2286973123874	0.88523259412388	-0.085564298291655
1.2628277932870	0.59922219477570	-0.77234143141290
1.2969582741867	-0.090819731634810	-0.99079468482510
1.3310887550863	-0.68679354117169	-0.61432783886263
1.3652192359860	-0.78075395018239	0.066362078785231
1.3993497168856	-0.33240606502046	0.56460357969163
1.4334801977853	0.32174930959913	0.54381564564806
1.4676106786849	0.71815394481580	0.042593112651833
1.5017411595846	0.59383102417294	-0.56912748562457
1.5358716404842	0.058471447400030	-0.86179690634247
1.5700021213839	-0.49777913469805	-0.64609720645797
1.6041326022835	-0.68725791692802	-0.093885495830456
1.6382630831832	-0.39348557784495	0.39652459179149
1.6723935640828	0.15924414728891	0.48630028646744
1.7065240449825	0.57575984269971	0.12902873454246
1.7406545258821	0.57132422710605	-0.40879876943694
1.7747850067818	0.16557006574760	-0.74548607181214
1.8089154876814	-0.34354394658914	-0.65392970538817
1.8430459685811	-0.59672871529187	-0.21415932520075
1.8771764494807	-0.42683341636866	0.25423141025854
1.9113069303804	0.032503856261326	0.42324112636694
1.9454374112800	0.45031806832971	0.18532949812432
1.9795678921797	0.53631488176848	-0.27921946338751
2.0136983730793	0.24175426108842	-0.63812490532037
2.0478288539790	-0.21458628871663	-0.64414805189124
2.0819593348786	-0.50837356908322	-0.30471335031415
2.1160898157782	-0.43924139891169	0.13143398606797
2.1502202966779	-0.067157909841960	0.35609258775756
2.1843507775775	0.33801375622450	0.21858519307129
2.2184812584772	0.49166677385590	-0.17363630274844
2.2526117393768	0.29389929379461	-0.53820930187526
2.2867422202765	-0.10615412432232	-0.62067051901439
2.3208727011761	-0.42218814208331	-0.37167144081150
2.3550031820758	-0.43522779586363	0.024644403335513
2.3891336629754	-0.14475285500470	0.28621639355964
2.4232641438751	0.23704853100236	0.23347078893269
2.4573946247747	0.43991981225741	-0.087932119133665
2.4915251056744	0.32654433291235	-0.44514667903560
2.5256555865740	-0.014924408431326	-0.58667681983640
2.5597860674737	-0.33871357920426	-0.41902538330720
2.5939165483733	-0.41804939495560	-0.068093452018484
2.6280470292730	-0.20356387453804	0.21501107130956
2.6621775101726	0.14660001953886	0.23319751032119
2.6963079910723	0.38312754940831	-0.019612917576247
2.7304384719719	0.34278985242587	-0.35903971532187
2.7645689528716	0.060823231306833	-0.54456940633321
2.7986994337712	-0.25872401815986	-0.44966064312471
2.8328299146709	-0.39036515426820	-0.14782756500468
2.8669603955705	-0.24605584669785	0.14379865773632
2.9010908764702	0.066227136662649	0.22042572137659
2.9352213573698	0.32302862441562	0.033221081816157
2.9693518382695	0.34513290325090	-0.28011551092662
3.0034823191691	0.12235072161333	-0.49637652907342
3.0376128000688	-0.18299515966376	-0.46568676040497
3.0717432809684	-0.35427178667109	-0.21520706785111
3.1058737618681	-0.27394839268681	0.073905261217160
3.1400042427677	-0.0040261417813876	0.19736251100789
3.1741347236674	0.26138837233874	0.071858734001037
3.2082652045670	0.33564059379021	-0.20890843144097
3.2423956854667	0.17055951550949	-0.44400898696842
3.2765261663663	-0.11253809932528	-0.46895703537759
3.3106566472660	-0.31183609955596	-0.27060913759929
3.3447871281656	-0.28874364581306	0.0066869199380074
3.3789176090653	-0.064067326431144	0.16600417285394
3.4130480899649	0.19979025705030	0.097494291139454
3.4471785708646	0.31621014739134	-0.14594448549281
3.4813090517642	0.20615887754423	-0.38930387078504
3.5154395326639	-0.048297558509731	-0.46117656897645
3.5495700135635	-0.26495799593436	-0.31428464087556
3.5837004944632	-0.29188524043096	-0.056508597818551
3.6178309753628	-0.11376629149651	0.12828308147491
3.6519614562625	0.13985606190584	0.11124843139433
3.6860919371621	0.28871770601874	-0.091750525857984
3.7202224180618	0.22987696934494	-0.33402522135658
3.7543528989614	0.0087811979915112	-0.44398919615452
3.7884833798611	-0.21556767870909	-0.34658377236179
3.8226138607607	-0.28486991265892	-0.11440820584109
3.8567443416604	-0.15310245602848	0.086230794572831
3.8908748225600	0.083025643010270	0.11438719487970
3.9250053034597	0.25501991882319	-0.046655830468916
3.9591357843593	0.24267412013138	-0.27976533893744
3.9932662652590	0.058047985178874	-0.41913115933663
4.0273967461586	-0.16543004331533	-0.36806184701778
4.0615272270583	-0.26931504532287	-0.16600784215657
4.0956577079579	-0.18241859903829	0.041707970384596
4.1297881888576	0.030523084642322	0.10835341265729
4.1639186697572	0.21689531847592	-0.010593183172174
4.1980491506568	0.24557781014388	-0.22782071002766
4.2321796315565	0.099059103747436	-0.38815799991969
4.2663101124561	-0.11609889475529	-0.37932091940041
4.3004405933558	-0.24673918014860	-0.21045364116622
4.3345710742554	-0.20208477909339	-0.0035809701590010
4.3687015551551	-0.016754233058677	0.094575201075456
4.4028320360547	0.17586208764057	0.016641643412710
4.4369625169544	0.23953945403487	-0.17914646238877
4.4710929978540	0.13152570395859	-0.35232491984590
4.5052234787537	-0.068879062889342	-0.38081799937355
4.5393539596533	-0.21848565625679	-0.24693307291925
4.5734844405530	-0.21251421766412	-0.048000328323127
4.6076149214526	-0.058000053108527	0.074428062631090
4.6417454023523	0.13320480082550	0.035386966465494
4.6758758832519	0.22529309948140	-0.13443831230532
4.7100063641516	0.15498538846972	-0.31245215336724
4.7441368450512	-0.025082173451517	-0.37252984421855
4.7782673259509	-0.18569069155495	-0.27419211542405
4.8123978068505	-0.21382644083553	-0.089671792570057
4.8465282877502	-0.092301206008210	0.049348132450224
4.8806587686498	0.089977155689812	0.045971866101167
4.9147892495495	0.20297724322284	-0.094058668961101
4.9489197304491	0.16831100511378	-0.26849888918216
4.9830502113488	0.013637246053956	-0.35293949704901
5.0171806922484	-0.14923181175506	-0.28931112722246
5.0513111731481	-0.20534421707604	-0.12544291658512
5.0854416540477	-0.11805152473993	0.021314778450732
5.1195721349474	0.046994638067541	0.048904723611496
5.1537026158470	0.17102026652862	-0.057501752724071
5.1878330967467	0.16784091828859	-0.21737800370227
5.2219635776463	0.044033960008739	-0.31486563266123
5.2560940585460	-0.10878874489913	-0.28220768015219
5.2902245394456	-0.18232823170927	-0.14621771684782
5.3243550203453	-0.12981768573466	-0.0052118536928937
5.3584855012449	0.0029832097408480	0.045194387243575
5.3926159821446	0.11545329541688	-0.017932698515441
5.4267464630442	0.12962664063842	-0.13065494923720
5.4608769439439	0.049259248160425	-0.19372574964539
5.4950074248435	-0.044167419515384	-0.15118052124520
5.5291379057432	-0.057446284797163	-0.036889835797527
5.5632683866428	0.024362020191726	0.046792826422584
5.5973988675425	2.2896375228110	0.042562710054160
5.6315293484421	0.44249523662512	-0.16860904160107
5.6656598293418	0.36224718161979	-0.39463097096119
5.6997903102414	0.15186941955331	-0.53381107959878
5.7339207911411	-0.096418801982386	-0.49756904457020
5.7680512720407	-0.24404570036214	-0.30709118585540
5.8021817529404	-0.21168554582031	-0.083366824679238
5.8363122338400	-0.036352231179424	0.032434949534932
5.8704427147397	0.15214212369256	-0.025709466158895
5.9045731956393	0.21957106153198	-0.20393818681489
5.9387036765390	0.11941060139432	-0.36630300157909
5.9728341574386	-0.075279625371809	-0.38978307958419
6.0069646383383	-0.22327645781748	-0.25092204461375
6.0410951192379	-0.21519058325046	-0.043803516836387
6.0752256001376	-0.053843482332890	0.083959037882089
6.1093560810372	0.13827165457655	0.034241696130515
6.1434865619369	0.17802159002096	-0.16712395440017
6.1776170428365	-0.21803343929915	-0.34305543168462
6.2117475237362	1.7473473967603	-1.0601210406474
6.2458780046358	0.20179638424707	-0.67661661807712
6.2800084855354	-0.089841893837458	-0.43783391455315
6.3141389664351	-0.11008727935921	-0.20415935416776
6.3482694473347	0.023607270009640	-0.090240883223118
6.3823999282344	0.16831552396291	-0.13699611328511
6.4165304091340	0.20689675514343	-0.27918850476144
6.4506608900337	0.11478354960701	-0.39601516299737
6.4847913709333	-0.034358606970798	-0.39786583096988
6.5189218518330	-0.12932527276372	-0.28626846675646
6.5530523327326	-0.10388030915482	-0.14643882170547
6.5871828136323	0.017679621689035	-0.080957690587075
6.6213132945319	0.14225065396223	-0.13446745727506
6.6554437754316	0.17839053619742	-0.26359382383159
6.6895742563312	0.10276830534137	-0.37185154030410
6.7237047372309	-0.025287796650327	-0.38199157546048
6.7578352181305	-0.11015830661478	-0.29186478995266
6.7919656990302	-0.091428595540151	-0.17349665080412
6.8260961799298	0.012604495777010	-0.11738047825019
6.8602266608295	0.12117381152769	-0.16457998754646
6.8943571417291	0.15381147944101	-0.27742877542790
6.9284876226288	0.092001769192385	-0.37065469762316
6.9626181035284	-0.0072618995983505	-0.37929194566094
6.9967485844281	-0.057250465650642	-0.31173886832660
7.0308790653277	-0.012838347839450	-0.24642240693549
7.0650095462274	0.086533778962740	-0.27206696526723
7.0991400271270	0.13702950142261	-0.41449459908291
7.1332705080267	0.041340414514382	-0.60575257868418
7.1674009889263	-0.23137432865037	-0.72759507532376
7.2015314698260	-3.7730868068470	-1.9919741668729
7.2356619507256	-0.50247781368183	-0.30952088422697
7.2697924316253	-0.52525395275055	-0.0025229291507788
7.3039229125249	-0.31409319487748	0.22337575442004
7.3380533934246	-0.014976643989819	0.24640088928062
7.3721838743242	0.20350481035206	0.072970982467520
7.4063143552239	0.23379901240477	-0.17636782596364
7.4404448361235	0.089512575609824	-0.34635043221360
7.4745753170232	-0.11020930161096	-0.34505928883447
7.5087057979228	-0.21544836602077	-0.20133186648926
7.5428362788225	-0.23053532014485	0.024156447173032
7.5769667597221	-0.037628558035180	0.10730139356681
7.6110972406218	0.15313985485606	0.060494382903104
7.6452277215214	0.25986668204976	-0.084811444066500
7.6793582024211	0.26770485136195	-0.22905903885513
7.7134886833207	1.4357771152537	-0.12642391558684
7.7476191642204	-0.038869764845472	-0.30864953563962
7.7817496451200	-0.0093041114839522	-0.26951837829949
7.8158801260197	0.039846369191007	-0.28519070580510
7.8500106069193	0.052512793003263	-0.37889723509968
7.8841410878190	-0.047277523170647	-0.52337119277590
7.9182715687186	-1.8018257591520	-0.89560826550545
7.9524020496183	-0.16285700393808	-0.24126163029531
7.9865325305179	-0.24820731872354	-0.13766358588739
8.0206630114176	-0.17371431826238	0.0019024109616162
8.0547934923172	-0.0040596299183191	0.044441071719719
8.0889239732169	0.15048142534923	-0.048557019219621
8.1230544541165	0.19308221011415	-0.22022808049936
8.1571849350162	0.10475362881819	-0.36087418045781
8.1913154159158	-0.043318576320358	-0.38566682963885
8.2254458968155	-0.14077438068137	-0.29485679503763
8.2595763777151	-0.11708925321880	-0.17384393479964
8.2937068586147	0.0076864898577955	-0.13323088985023
8.3278373395144	0.13653543389735	-0.23371127837049
8.3619678204140	0.16002646428927	-0.45884201671257
8.3960983013137	-0.023475073511041	-0.82114553328885
8.4302287822133	-1.5638789635285	0.63293001695932
8.4643592631130	-0.17305436418796	0.098485750285687
8.4984897440126	-0.11556824018743	0.061382305309863
8.5326202249123	0.020840419650741	0.063689860381372
8.5667507058119	0.16639778095199	-0.036555691906296
8.6008811867116	0.21354617225134	-0.22153595431314
8.6350116676112	0.12029029407906	-0.38722563994938
8.6691421485109	-0.053706408470257	-0.43211770324734
8.7032726294105	-0.18852918839904	-0.33815539305052
8.7374031103102	-0.19399109365849	-0.18873329676454
8.7715335912098	-0.083727741111744	-0.10569839517814
8.8056640721095	0.029865283793760	-0.12058095274156
8.8397945530091	0.26729178313717	-0.28880466006474
8.8739250339088	0.056257679458796	-0.57688089192728
8.9080555148084	-0.23127294220069	-0.58984012035248
8.9421859957081	-0.43598705719900	-0.39271375428075
8.9763164766077	-0.42407858802604	-0.10306045391846
9.0104469575074	-0.18217381710834	0.081241450812571
9.0445774384070	0.13951220641990	-0.0065610872580981
9.0787079193067	0.23164709512778	-0.36838939049755
9.1128384002063	-0.11139873308578	-0.32542548806550
9.1469688811060	-0.32277139166758	-0.79012142591321
9.1810993620056	-0.42768641150689	-0.52357452849416
9.2152298429053	-0.37855294795035	-0.30790279238466
9.2493603238049	-0.092418744496242	-0.26176578207897
9.2834908047046	0.27718740960950	-0.65768727916402
9.3176212856042	0.34699845952605	-1.7198086998653
9.3517517665039	-0.59167530233955	-3.9103026533129
9.3858822474035	-10.145531703599	-14.311987173489
9.4200127283032	3.3978960991673	7.6017717139259
9.4541432092028	2.0122294394285	5.8146494883462
9.4882736901025	6.5787190598005	-6.2939808185092
9.5224041710021	0.22222083244014	-2.3856210760055
9.5565346519018	-0.40331301819145	-1.0363497891298
9.5906651328014	-0.37919727080718	-0.12642371065353
9.6247956137011	0.059081648938584	0.11977281297975
9.6589260946007	0.34558051785164	-0.090986564253670
9.6930565755004	0.32574411806872	-0.38759760633794
9.7271870564000	0.075947895946587	-0.46909655317317
9.7613175372997	-0.035234366126872	-0.61480954051141
9.7954480181993	-0.12822806655365	-0.12421489885758
9.8295784990990	-0.10517724899343	0.057473555526027
9.8637089799986	0.11012999827987	0.11972752049387
9.8978394608983	0.18354734035800	-0.23592203291159
9.9319699417979	0.12796800935563	-0.36818101009555
9.9661004226976	-0.097869509208310	-0.31805796876052
10.000230903597	-0.27466803905407	-0.18541819390570
10.034361384497	-0.22344048129350	0.030836780675401
10.068491865397	-0.015057210648694	0.13348469187772
10.102622346296	0.22910050262526	0.033606062025189
10.136752827196	0.63396026163479	-0.43126571945611
10.170883308095	0.0010566908444166	-0.22247777673538
10.205013788995	-0.13260369600004	-0.30842303104723
10.239144269895	-0.26976975100929	-0.19539191178668
10.273274750794	-0.26312353369694	-0.0079297085951436
10.307405231694	-0.11458212701111	0.10708696701001
10.341535712594	0.063382552229452	0.066519688248944
10.375666193493	0.13808162374885	-0.091737301419046
10.409796674393	0.058993857877954	-0.24061393251356
10.443927155293	-0.10509625648094	-0.26410908393462
10.478057636192	-0.22327283516088	-0.14475850451738
10.512188117092	-0.20004508255527	0.032210491212117
